endpoint,score,model,iteration,time,cindex,n_epic,eligable,n,freq,phecode_string,phecode_category
phecode_474-1,SCORE2,RetinaUKB,0,10,0.7787011846739023,114,61152,519,0.00848704866562,Emphysema,Resp
phecode_474-1,SCORE2+Retina,RetinaUKB,0,10,0.7897676475394865,114,61152,519,0.00848704866562,Emphysema,Resp
phecode_474-1,ASCVD,RetinaUKB,0,10,0.7773008533369223,114,61152,519,0.00848704866562,Emphysema,Resp
phecode_474-1,ASCVD+Retina,RetinaUKB,0,10,0.7878113494131106,114,61152,519,0.00848704866562,Emphysema,Resp
phecode_475,Age+Sex,RetinaUKB,0,10,0.504805229237642,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,Retina,RetinaUKB,0,10,0.553145775564597,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,Age+Sex+Retina,RetinaUKB,0,10,0.5508058551832884,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,SCORE2,RetinaUKB,0,10,0.5069362352758248,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,SCORE2+Retina,RetinaUKB,0,10,0.5444204122071361,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,ASCVD,RetinaUKB,0,10,0.507222894460381,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_475,ASCVD+Retina,RetinaUKB,0,10,0.5435233563444775,632,59213,4871,0.0822623410399743,Asthma,Resp
phecode_479,Age+Sex,RetinaUKB,0,10,0.6561500481563982,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,Retina,RetinaUKB,0,10,0.7090775981430518,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,Age+Sex+Retina,RetinaUKB,0,10,0.7027602904057157,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,SCORE2,RetinaUKB,0,10,0.7086093025361329,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,SCORE2+Retina,RetinaUKB,0,10,0.736149767179034,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,ASCVD,RetinaUKB,0,10,0.7172337466302229,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479,ASCVD+Retina,RetinaUKB,0,10,0.739193688624007,110,61099,1221,0.0199839604576179,Pulmonary insufficiency and acute respiratory distress syndrome,Resp
phecode_479-3,Age+Sex,RetinaUKB,0,10,0.6561500481563982,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,Retina,RetinaUKB,0,10,0.706770461786298,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,Age+Sex+Retina,RetinaUKB,0,10,0.7004453491221798,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,SCORE2,RetinaUKB,0,10,0.7086093025361329,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,SCORE2+Retina,RetinaUKB,0,10,0.7350867361513282,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,ASCVD,RetinaUKB,0,10,0.7172337466302229,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_479-3,ASCVD+Retina,RetinaUKB,0,10,0.7386083191153584,110,61168,301,0.0049208736594297,Respiratory failure,Resp
phecode_483,Age+Sex,RetinaUKB,0,10,0.6481282866875258,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,Retina,RetinaUKB,0,10,0.6304497800797833,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,Age+Sex+Retina,RetinaUKB,0,10,0.6502017387095691,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,SCORE2,RetinaUKB,0,10,0.642300068354865,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,SCORE2+Retina,RetinaUKB,0,10,0.6466934046741044,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,ASCVD,RetinaUKB,0,10,0.6446015810942733,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_483,ASCVD+Retina,RetinaUKB,0,10,0.6487611551782135,263,60998,1662,0.0272467949768844,Pleural effusion,Resp
phecode_486,Age+Sex,RetinaUKB,0,10,0.618887584359257,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,Retina,RetinaUKB,0,10,0.6201941187031997,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,Age+Sex+Retina,RetinaUKB,0,10,0.6297389923711421,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,SCORE2,RetinaUKB,0,10,0.6202715690381724,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,SCORE2+Retina,RetinaUKB,0,10,0.6319639292667214,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,ASCVD,RetinaUKB,0,10,0.6191177350705679,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_486,ASCVD+Retina,RetinaUKB,0,10,0.6317412595536749,192,61125,573,0.0093742331288343,Other respiratory disorders,Resp
phecode_487,Age+Sex,RetinaUKB,0,10,0.6540848505991539,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,Retina,RetinaUKB,0,10,0.671049571400093,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,Age+Sex+Retina,RetinaUKB,0,10,0.6765288945001883,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,SCORE2,RetinaUKB,0,10,0.6409700533811771,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,SCORE2+Retina,RetinaUKB,0,10,0.6745201785279199,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,ASCVD,RetinaUKB,0,10,0.6345867388752298,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_487,ASCVD+Retina,RetinaUKB,0,10,0.67203662480342,109,60896,626,0.0102798213347346,Hemorrhage from respiratory passages,Resp
phecode_488,Age+Sex,RetinaUKB,0,10,0.6039697369161199,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,Retina,RetinaUKB,0,10,0.5928118450111401,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,Age+Sex+Retina,RetinaUKB,0,10,0.598516438768248,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,SCORE2,RetinaUKB,0,10,0.618688567089202,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,SCORE2+Retina,RetinaUKB,0,10,0.6188964515347986,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,ASCVD,RetinaUKB,0,10,0.6200691643778997,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_488,ASCVD+Retina,RetinaUKB,0,10,0.6195580132116679,128,60575,1724,0.0284605860503508,Abnormalities of breathing,Resp
phecode_507,Age+Sex,RetinaUKB,0,10,0.534580523145727,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,Retina,RetinaUKB,0,10,0.4650751537337926,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,Age+Sex+Retina,RetinaUKB,0,10,0.5452860981371612,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,SCORE2,RetinaUKB,0,10,0.5191299388671488,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,SCORE2+Retina,RetinaUKB,0,10,0.527450047788217,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,ASCVD,RetinaUKB,0,10,0.518112185093683,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_507,ASCVD+Retina,RetinaUKB,0,10,0.523608957134871,138,61005,481,0.0078845996229817,Lesions of mouth,GI
phecode_510,Age+Sex,RetinaUKB,0,10,0.6166932998377761,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,Retina,RetinaUKB,0,10,0.5797619018751531,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,Age+Sex+Retina,RetinaUKB,0,10,0.6151171334140006,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,SCORE2,RetinaUKB,0,10,0.6170055020332547,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,SCORE2+Retina,RetinaUKB,0,10,0.6163574551459409,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,ASCVD,RetinaUKB,0,10,0.6121836452122127,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_510,ASCVD+Retina,RetinaUKB,0,10,0.6114022303967332,293,59433,3455,0.0581326872276344,Diseases of esophagus,GI
phecode_511,Age+Sex,RetinaUKB,0,10,0.540394648688285,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,Retina,RetinaUKB,0,10,0.5318410036874673,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,Age+Sex+Retina,RetinaUKB,0,10,0.539294738896714,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,SCORE2,RetinaUKB,0,10,0.5631666719420134,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,SCORE2+Retina,RetinaUKB,0,10,0.5631785414721382,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,ASCVD,RetinaUKB,0,10,0.5671561529006495,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_511,ASCVD+Retina,RetinaUKB,0,10,0.5669589868169085,570,59519,5663,0.0951460878038945,Gastro-esophageal reflux disease,GI
phecode_512,Age+Sex,RetinaUKB,0,10,0.6097073502229895,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,Retina,RetinaUKB,0,10,0.5540693296288071,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,Age+Sex+Retina,RetinaUKB,0,10,0.6088368756195314,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,SCORE2,RetinaUKB,0,10,0.5915687521880136,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,SCORE2+Retina,RetinaUKB,0,10,0.5890519451823628,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,ASCVD,RetinaUKB,0,10,0.5921781957243222,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_512,ASCVD+Retina,RetinaUKB,0,10,0.5916333142430015,299,60791,1500,0.0246747051372736,Dysphagia,GI
phecode_513,Age+Sex,RetinaUKB,0,10,0.6649301889006218,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,Retina,RetinaUKB,0,10,0.6632934412765459,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,Age+Sex+Retina,RetinaUKB,0,10,0.6773870702804177,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,SCORE2,RetinaUKB,0,10,0.666699518948727,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,SCORE2+Retina,RetinaUKB,0,10,0.6770151355156635,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,ASCVD,RetinaUKB,0,10,0.6658594391646133,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_513,ASCVD+Retina,RetinaUKB,0,10,0.6775067464507802,141,60254,1541,0.0255750655558137,Peptic ulcer,GI
phecode_514,Age+Sex,RetinaUKB,0,10,0.5629207302530856,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,Retina,RetinaUKB,0,10,0.5765437354307124,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,Age+Sex+Retina,RetinaUKB,0,10,0.5669411484124766,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,SCORE2,RetinaUKB,0,10,0.54022854387904,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,SCORE2+Retina,RetinaUKB,0,10,0.5578822250203233,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,ASCVD,RetinaUKB,0,10,0.5487604725770425,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_514,ASCVD+Retina,RetinaUKB,0,10,0.5662436177224084,130,60934,1064,0.0174615157383398,Gastrointestinal obstruction,GI
phecode_516,Age+Sex,RetinaUKB,0,10,0.5317579862621006,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,Retina,RetinaUKB,0,10,0.45518710052984657,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,Age+Sex+Retina,RetinaUKB,0,10,0.5280108105165218,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,SCORE2,RetinaUKB,0,10,0.5450823247915269,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,SCORE2+Retina,RetinaUKB,0,10,0.5414143712583209,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,ASCVD,RetinaUKB,0,10,0.5429052844356621,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_516,ASCVD+Retina,RetinaUKB,0,10,0.5385093241402994,228,60959,623,0.0102199839236207,Other diseases of stomach and duodenum,GI
phecode_520,Age+Sex,RetinaUKB,0,10,0.6039177995364262,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,Retina,RetinaUKB,0,10,0.5655115066057315,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,Age+Sex+Retina,RetinaUKB,0,10,0.6041900703324028,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,SCORE2,RetinaUKB,0,10,0.5974670760625178,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,SCORE2+Retina,RetinaUKB,0,10,0.5982638651543785,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,ASCVD,RetinaUKB,0,10,0.5994019708907306,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520,ASCVD+Retina,RetinaUKB,0,10,0.5997930005461527,998,57279,7553,0.131863335602926,Hernia,GI
phecode_520-1,Age+Sex,RetinaUKB,0,10,0.6746390253451282,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,Retina,RetinaUKB,0,10,0.6268486842718519,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,Age+Sex+Retina,RetinaUKB,0,10,0.6883318263593061,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,SCORE2,RetinaUKB,0,10,0.660508114356025,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,SCORE2+Retina,RetinaUKB,0,10,0.6811575424826853,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,ASCVD,RetinaUKB,0,10,0.6638330894210424,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-1,ASCVD+Retina,RetinaUKB,0,10,0.6821610007550406,397,59176,2899,0.0489894551845342,Hernia of the abdominal wall,GI
phecode_520-11,Age+Sex,RetinaUKB,0,10,0.7144954292794833,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,Retina,RetinaUKB,0,10,0.644177369832747,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,Age+Sex+Retina,RetinaUKB,0,10,0.7277447960468368,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,SCORE2,RetinaUKB,0,10,0.697178569118152,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,SCORE2+Retina,RetinaUKB,0,10,0.7238471184804407,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,ASCVD,RetinaUKB,0,10,0.7019533174423871,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-11,ASCVD+Retina,RetinaUKB,0,10,0.7268503082810409,286,59754,1945,0.0325501221675536,Inguinal hernia,GI
phecode_520-2,Age+Sex,RetinaUKB,0,10,0.5931030332209919,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,Retina,RetinaUKB,0,10,0.5708948699982908,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,Age+Sex+Retina,RetinaUKB,0,10,0.5911532032990046,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,SCORE2,RetinaUKB,0,10,0.5835277454844843,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,SCORE2+Retina,RetinaUKB,0,10,0.582640495398695,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,ASCVD,RetinaUKB,0,10,0.5909956511698,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_520-2,ASCVD+Retina,RetinaUKB,0,10,0.5881796107320727,653,59184,5080,0.0858340091916734,Diaphragmatic hernia [Hiatal hernia],GI
phecode_522,Age+Sex,RetinaUKB,0,10,0.5670611547759414,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,Retina,RetinaUKB,0,10,0.5667719303685019,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,Age+Sex+Retina,RetinaUKB,0,10,0.5722448525502662,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,SCORE2,RetinaUKB,0,10,0.5879693589309852,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,SCORE2+Retina,RetinaUKB,0,10,0.5895828146899857,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,ASCVD,RetinaUKB,0,10,0.5913737870584921,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522,ASCVD+Retina,RetinaUKB,0,10,0.592192065676282,682,57182,6786,0.1186737085096708,Gastrointestinal inflammation,GI
phecode_522-1,Age+Sex,RetinaUKB,0,10,0.424247994093932,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,Retina,RetinaUKB,0,10,0.5114430067476219,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,Age+Sex+Retina,RetinaUKB,0,10,0.46414281504346,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,SCORE2,RetinaUKB,0,10,0.5199831081594274,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,SCORE2+Retina,RetinaUKB,0,10,0.5269130161353535,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,ASCVD,RetinaUKB,0,10,0.5184367148408187,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-1,ASCVD+Retina,RetinaUKB,0,10,0.5230819709982896,103,60794,787,0.0129453564496496,Inflammatory bowel disease,GI
phecode_522-9,Age+Sex,RetinaUKB,0,10,0.5706357451630352,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,Retina,RetinaUKB,0,10,0.5644486243023676,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,Age+Sex+Retina,RetinaUKB,0,10,0.5722400140178053,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,SCORE2,RetinaUKB,0,10,0.5807409147901078,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,SCORE2+Retina,RetinaUKB,0,10,0.5815332255266801,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,ASCVD,RetinaUKB,0,10,0.5864017665000916,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_522-9,ASCVD+Retina,RetinaUKB,0,10,0.5855749726039317,447,59195,4307,0.0727595236084128,Gastritis,GI
phecode_523,Age+Sex,RetinaUKB,0,10,0.569391186884424,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,Retina,RetinaUKB,0,10,0.5547377082093042,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,Age+Sex+Retina,RetinaUKB,0,10,0.568918164589941,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,SCORE2,RetinaUKB,0,10,0.575213446088108,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,SCORE2+Retina,RetinaUKB,0,10,0.5735430135790821,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,ASCVD,RetinaUKB,0,10,0.5743662766205597,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_523,ASCVD+Retina,RetinaUKB,0,10,0.5726684561671036,864,59647,6937,0.1163009036498063,Diverticular disease [Bowel diverticulosis],GI
phecode_524,Age+Sex,RetinaUKB,0,10,0.6378685788295122,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,Retina,RetinaUKB,0,10,0.5527946866169071,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,Age+Sex+Retina,RetinaUKB,0,10,0.6346022524681915,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,SCORE2,RetinaUKB,0,10,0.6349941016388003,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,SCORE2+Retina,RetinaUKB,0,10,0.6317763554085727,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,ASCVD,RetinaUKB,0,10,0.6352443351442417,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_524,ASCVD+Retina,RetinaUKB,0,10,0.6320912096544302,398,60824,1301,0.0213895830593186,Functional intestinal disorder,GI
phecode_526,Age+Sex,RetinaUKB,0,10,0.6538413235669238,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,Retina,RetinaUKB,0,10,0.6248435043199226,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,Age+Sex+Retina,RetinaUKB,0,10,0.6550302162947517,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,SCORE2,RetinaUKB,0,10,0.6589334683349864,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,SCORE2+Retina,RetinaUKB,0,10,0.6597266216524715,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,ASCVD,RetinaUKB,0,10,0.6658346278123872,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_526,ASCVD+Retina,RetinaUKB,0,10,0.6671373863225984,283,60944,2733,0.0448444473615122,Intestinal infection,GI
phecode_527,Age+Sex,RetinaUKB,0,10,0.5530096778986305,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,Retina,RetinaUKB,0,10,0.4728074871789617,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,Age+Sex+Retina,RetinaUKB,0,10,0.554796425991485,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,SCORE2,RetinaUKB,0,10,0.5618517114357001,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,SCORE2+Retina,RetinaUKB,0,10,0.5619211320426053,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,ASCVD,RetinaUKB,0,10,0.5647069220798516,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_527,ASCVD+Retina,RetinaUKB,0,10,0.563964300901187,722,57388,5122,0.0892521084547292,Abdominal pain,GI
phecode_528,Age+Sex,RetinaUKB,0,10,0.6224641525228709,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,Retina,RetinaUKB,0,10,0.6095615732632724,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,Age+Sex+Retina,RetinaUKB,0,10,0.6247833676614101,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,SCORE2,RetinaUKB,0,10,0.6194174524436699,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,SCORE2+Retina,RetinaUKB,0,10,0.6247822256128375,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,ASCVD,RetinaUKB,0,10,0.6217141121229026,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528,ASCVD+Retina,RetinaUKB,0,10,0.6253955056962528,281,60446,2106,0.0348410151209343,Nausea and vomiting,GI
phecode_528-1,Age+Sex,RetinaUKB,0,10,0.6224641525228709,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,Retina,RetinaUKB,0,10,0.6089557164955783,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,Age+Sex+Retina,RetinaUKB,0,10,0.6247668079571091,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,SCORE2,RetinaUKB,0,10,0.6194174524436699,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,SCORE2+Retina,RetinaUKB,0,10,0.6241186953922337,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,ASCVD,RetinaUKB,0,10,0.6217141121229026,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-1,ASCVD+Retina,RetinaUKB,0,10,0.6253509658019265,281,60446,2106,0.0348410151209343,Nausea,GI
phecode_528-2,Age+Sex,RetinaUKB,0,10,0.6224641525228709,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,Retina,RetinaUKB,0,10,0.6089488642041434,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,Age+Sex+Retina,RetinaUKB,0,10,0.6249803710401607,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,SCORE2,RetinaUKB,0,10,0.6194174524436699,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,SCORE2+Retina,RetinaUKB,0,10,0.6249158452958163,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,ASCVD,RetinaUKB,0,10,0.6217141121229026,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_528-2,ASCVD+Retina,RetinaUKB,0,10,0.6254645996348871,281,60446,2106,0.0348410151209343,Vomiting,GI
phecode_530,Age+Sex,RetinaUKB,0,10,0.5416262710998813,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,Retina,RetinaUKB,0,10,0.524518922985817,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,Age+Sex+Retina,RetinaUKB,0,10,0.5647531865753322,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,SCORE2,RetinaUKB,0,10,0.5717829919454449,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,SCORE2+Retina,RetinaUKB,0,10,0.5755923148236521,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,ASCVD,RetinaUKB,0,10,0.5699539588213592,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_530,ASCVD+Retina,RetinaUKB,0,10,0.5730282079661453,330,60525,971,0.0160429574555968,Disease of anus and rectum,GI
phecode_532,Age+Sex,RetinaUKB,0,10,0.552090751143349,313,60815,862,0.0141741346707226,Other disorders of the intestines,GI
phecode_532,Retina,RetinaUKB,0,10,0.45043617372153966,313,60815,862,0.0141741346707226,Other disorders of the intestines,GI
phecode_532,Age+Sex+Retina,RetinaUKB,0,10,0.560598670832327,313,60815,862,0.0141741346707226,Other disorders of the intestines,GI
phecode_532,SCORE2,RetinaUKB,0,10,0.5939468073226284,313,60815,862,0.0141741346707226,Other disorders of the intestines,GI
